TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
231,0.0001686123,0.0006453093,9.755655E-05,0.0005688223,1.737145E-05,0.0003252289,8.538346E-05,0.008765356,0.0003193088,0.02382625,0.002498779,0.008223563,0.00441813,0.002719605,0.001325764,0.0004377165,9.215036E-07,6.945733E-05,6.586498E-05,0.0001779101,0.001337312,0.001867814,1.593796E-09,0.0002105885,2.548991E-05,0.0004991892,0.001584661,1.242569E-09,3.233563E-05,0.003046991,0.001844145,0.0005179206,0.002689828,0.005519832,0.01699664,0.0006092586,0.002169681,0.0004347279,0.005721834,0.01361847,0.002434305,0.01055931,0.000275984,0.001243745,0.009123295,0.0001125687,0.0004207132,0.000668362,6.648583E-05,0.007651662,0.01066499,0.001837282,0.0006608454,3.50129E-07,0.01934919,0.00234585,0.0005276476,0.01151398,0.09832025,0.09433338,0.09505734,0.02948707,0.03141506,0.002589253
232,0.0001682674,0.0006399918,9.78236E-05,0.0005692027,1.737905E-05,0.0003221618,8.521463E-05,0.008782494,0.0003247707,0.02397111,0.002529002,0.008236394,0.004530381,0.002735437,0.00132489,0.0003866443,7.35972E-07,6.219887E-05,6.566671E-05,0.0001784449,0.001341791,0.001847282,1.594101E-09,0.0002107141,2.605287E-05,0.0004965526,0.001578507,1.231837E-09,3.420315E-05,0.003076925,0.00181549,0.0005201495,0.002669439,0.005734234,0.01747081,0.0006168454,0.002167031,0.0004274055,0.005872432,0.01383658,0.002524114,0.01072273,0.0002739828,0.001250649,0.009107589,0.0001113452,0.0004229581,0.0007010762,5.567127E-05,0.006125976,0.008385581,0.001430727,0.0005105888,3.769909E-07,0.02000028,0.002380008,0.0005185684,0.01137479,0.1010951,0.09506597,0.09337878,0.03009707,0.03142904,0.002536945
233,0.0001686097,0.0006361278,9.838669E-05,0.0005695284,1.738611E-05,0.0003211711,8.50276E-05,0.008804705,0.0003303255,0.02415289,0.002559409,0.008255916,0.004663311,0.002745908,0.001331729,0.0003603604,6.060242E-07,5.68977E-05,6.561579E-05,0.0001798615,0.001349591,0.001845232,1.601616E-09,0.0002115484,2.663471E-05,0.0004940599,0.00159021,1.329608E-09,3.660082E-05,0.003109108,0.001787926,0.0005226128,0.002663135,0.005921987,0.01790707,0.0006238529,0.002159995,0.0004287384,0.006124538,0.01403606,0.002605542,0.01085911,0.0002718548,0.001257,0.009170128,0.0001107806,0.0004255779,0.0007311272,4.589382E-05,0.005443081,0.007495163,0.001258522,0.0004370782,4.044153E-07,0.02064475,0.002416267,0.0005072535,0.01160782,0.1036812,0.09580337,0.09166803,0.03073261,0.03139694,0.002519672
234,0.0001691654,0.0006341805,9.888923E-05,0.0005699636,1.739403E-05,0.000321406,8.488551E-05,0.008844305,0.0003360652,0.02444458,0.002584499,0.008314736,0.004828856,0.002749067,0.00134135,0.0003477525,5.110259E-07,5.290373E-05,6.576557E-05,0.0001817059,0.001359435,0.001848993,1.607975E-09,0.000213239,2.723176E-05,0.0004916963,0.001612698,1.367417E-09,3.801367E-05,0.003141923,0.001759801,0.0005251578,0.002676996,0.005973509,0.01818023,0.0006274766,0.002143956,0.0004348932,0.006399574,0.01421033,0.0026381,0.01093572,0.0002693589,0.001263597,0.009259946,0.0001115469,0.0004283793,0.0007534954,3.754489E-05,0.004727968,0.006425919,0.001109017,0.0003520342,4.277606E-07,0.02124472,0.002444402,0.0004984979,0.01209098,0.106486,0.09730922,0.09014225,0.03089686,0.03149259,0.002559795
235,0.0001699564,0.0006308637,9.946796E-05,0.0005706143,1.740501E-05,0.0003238274,8.485671E-05,0.008904037,0.0003395611,0.0246767,0.002608607,0.008337021,0.00471598,0.002792639,0.001353297,0.0003596353,4.403104E-07,5.058929E-05,6.664715E-05,0.0001848659,0.001380756,0.001859916,1.620944E-09,0.0002147266,2.786625E-05,0.0004902426,0.00163669,1.287994E-09,3.763148E-05,0.003179173,0.00174028,0.0005295526,0.002716626,0.005722703,0.01762849,0.0006183427,0.002140451,0.0004429192,0.006376536,0.01409846,0.00255625,0.01077066,0.0002675024,0.001271453,0.009374673,0.0001136755,0.000433672,0.000717737,2.938895E-05,0.003943103,0.005590379,0.001041104,0.0003025712,4.015249E-07,0.02051171,0.002458216,0.0004991556,0.01303381,0.1098442,0.09747593,0.08963758,0.02982132,0.03171839,0.00265201
236,0.0001708926,0.0006285225,0.0001001376,0.0005714193,1.741785E-05,0.000326716,8.489705E-05,0.008980156,0.0003427048,0.02498049,0.00263409,0.008351658,0.004187934,0.002839698,0.001365391,0.0003966961,3.284956E-07,4.443812E-05,6.796284E-05,0.0001881813,0.001400665,0.001866141,1.626052E-09,0.0002159762,2.847205E-05,0.000489466,0.001656322,1.159972E-09,3.642496E-05,0.003200151,0.001725979,0.0005354153,0.002768114,0.005377979,0.01675937,0.0006065816,0.002144232,0.0004491852,0.006099157,0.01383628,0.002424335,0.01049647,0.0002659034,0.001278389,0.009476586,0.0001166657,0.0004365861,0.0006372494,2.364319E-05,0.002976095,0.004776694,0.0009720956,0.0002744197,3.558127E-07,0.0192821,0.002437796,0.0005066151,0.01424894,0.1126909,0.09665136,0.089598,0.02835031,0.03177646,0.002758016
237,0.0001702442,0.0006203143,9.929139E-05,0.0005724985,1.743381E-05,0.0003234358,8.503254E-05,0.009044971,0.0003394879,0.02518872,0.002636242,0.008314781,0.003775391,0.002890409,0.001354403,0.0004450887,2.147862E-07,2.815293E-05,6.925505E-05,0.0001932878,0.001417582,0.001869879,1.618718E-09,0.0002155663,2.911578E-05,0.0004892205,0.001677612,1.070392E-09,3.584268E-05,0.003224741,0.001716936,0.0005417094,0.002821279,0.005030226,0.0159384,0.0005963634,0.002154916,0.0004501608,0.005718472,0.01364134,0.002289369,0.01028794,0.0002648076,0.001284447,0.009500224,0.0001200125,0.0004326298,0.0005765954,2.224741E-05,0.001966489,0.003448147,0.0007417804,0.0002114311,3.113907E-07,0.01801916,0.002368871,0.0005178964,0.01552365,0.1145657,0.09748133,0.08945151,0.0269128,0.03218653,0.002853632
238,0.0001690084,0.000609694,9.81947E-05,0.0005733881,1.745085E-05,0.0003194601,8.508064E-05,0.009083447,0.0003411732,0.02528754,0.00264568,0.008274393,0.003569972,0.002938419,0.001346484,0.0004688232,2.89145E-07,2.148253E-05,6.822829E-05,0.000197871,0.001430346,0.001865538,1.610824E-09,0.0002158015,2.960543E-05,0.0004897218,0.001688931,9.101237E-10,3.276136E-05,0.00320843,0.001711513,0.0005492508,0.002873424,0.004715467,0.01515008,0.000586013,0.002170072,0.0004541836,0.005407901,0.01326098,0.002181571,0.009924564,0.0002638885,0.001292272,0.009593395,0.0001234228,0.0004337848,0.0005277531,2.379665E-05,0.001479779,0.002396113,0.0004742109,0.0001306422,2.724954E-07,0.01703584,0.00233212,0.0005292225,0.0170827,0.1166141,0.09473532,0.0907025,0.02538574,0.0322306,0.002918351
239,0.0001680448,0.0006011495,9.781575E-05,0.0005740822,1.746804E-05,0.0003176821,8.502658E-05,0.009117669,0.00034704,0.0254018,0.00266376,0.0082771,0.00368521,0.002963479,0.001347476,0.0004903728,6.885585E-07,3.205241E-05,6.68095E-05,0.0001977476,0.001436754,0.001867978,1.583447E-09,0.0002154945,3.00732E-05,0.0004917088,0.00170641,1.009028E-09,2.993786E-05,0.003204277,0.001702388,0.0005574909,0.002920443,0.004763394,0.01519299,0.0005817364,0.002162908,0.000460825,0.005465592,0.01319662,0.002193211,0.00978241,0.0002632426,0.001301136,0.009708103,0.0001261358,0.0004379049,0.0005249899,2.746161E-05,0.002523944,0.003316473,0.0006192629,0.0001714021,2.731901E-07,0.0174408,0.002335229,0.0005293185,0.01853819,0.1179664,0.09304173,0.09141592,0.02564338,0.0326489,0.002913355
240,0.0003228709,0.0005939611,4.929232E-05,0.0005746566,1.480383E-05,0.0002872758,8.486022E-05,0.00913698,0.0003543322,0.02551383,0.00268762,0.008293074,0.003883919,0.003150744,0.001270156,0.000581965,1.010055E-06,5.028102E-05,6.581975E-05,0.000195043,0.001729215,0.001871317,1.57682E-09,0.0002438669,0.0001090418,0.000493654,0.001725603,1.187529E-09,1.338712E-05,0.003312543,0.001122128,0.0004224269,0.002955351,0.004952218,0.01558429,0.0005859809,0.002155414,0.0004678112,0.005690232,0.01334683,0.002255133,0.009831591,0.0003261722,0.001023418,0.009810123,0.0001277816,0.0004413002,0.0005559308,3.138828E-05,0.002993941,0.003817059,0.0006219649,0.0001679538,2.916677E-07,0.01825405,0.002351609,0.0005244769,0.01692462,0.1376727,0.1064906,0.1006989,0.02652925,0.03316528,0.002838208
241,0.0003232585,0.0005878048,4.993769E-05,0.0005752394,1.481399E-05,0.0002911593,8.467924E-05,0.009150685,0.000361326,0.02562745,0.002714111,0.00831319,0.004102485,0.003143635,0.001271994,0.0005334617,1.220619E-06,6.609452E-05,6.541396E-05,0.000189442,0.001718265,0.001856288,1.559778E-09,0.0002451424,0.0001085494,0.0004927161,0.001700176,1.128522E-09,1.379818E-05,0.003333611,0.001133343,0.0004260847,0.002932237,0.005194207,0.01609789,0.0005928665,0.002147157,0.0004687974,0.005934139,0.01347421,0.002337453,0.009989604,0.0003231951,0.001036099,0.009796062,0.0001263308,0.0004439175,0.0005978112,3.427915E-05,0.003451454,0.004407088,0.0007049408,0.0001864692,3.167703E-07,0.01894332,0.002366996,0.0005202374,0.01560799,0.1332179,0.1077896,0.09837154,0.02747594,0.03345652,0.002727044
242,0.000323099,0.0005832123,5.091156E-05,0.0005759371,1.482281E-05,0.0002943238,8.456562E-05,0.009163991,0.0003677456,0.0257537,0.002742966,0.008334268,0.004336397,0.003136455,0.001263303,0.0004286267,1.306771E-06,7.988451E-05,6.536373E-05,0.0001824756,0.001693359,0.001813862,1.517791E-09,0.000244926,0.0001065007,0.0004902821,0.001649601,9.557048E-10,1.348464E-05,0.003337521,0.001148158,0.0004240469,0.002863827,0.005455561,0.01660554,0.0006002979,0.002146687,0.000462227,0.006078009,0.01346913,0.002429028,0.01016663,0.0003196865,0.001049764,0.009650949,0.0001224452,0.0004438453,0.0006408403,3.520252E-05,0.003399578,0.004845341,0.0008066773,0.0002091489,3.417024E-07,0.01938177,0.002385828,0.000515644,0.0137146,0.1272702,0.1082446,0.09431911,0.02830276,0.03328425,0.002604035
243,0.0003213056,0.0005796317,5.188494E-05,0.000576724,1.483042E-05,0.0002954496,8.451744E-05,0.009178984,0.000373693,0.02589328,0.002773773,0.008355082,0.004538483,0.003126106,0.001249643,0.0004661157,1.367588E-06,9.065541E-05,6.505788E-05,0.00017281,0.001654593,0.001749214,1.444287E-09,0.0002425569,0.0001035527,0.0004874392,0.001587265,7.450234E-10,1.267693E-05,0.00332146,0.001155395,0.0004154507,0.002761941,0.005717553,0.0170657,0.0006073571,0.002147171,0.0004524514,0.006161707,0.01336104,0.00252226,0.01032147,0.0003157328,0.001062381,0.009442079,0.0001168255,0.0004418976,0.0006823254,3.364044E-05,0.003532499,0.004883178,0.0008991717,0.0002568179,3.649244E-07,0.0197244,0.002402962,0.0005083356,0.01161819,0.1214792,0.1075469,0.08987384,0.02894986,0.03260375,0.002491978
244,0.0003196948,0.000576282,5.282342E-05,0.0005773663,1.483712E-05,0.0002924385,8.438648E-05,0.009194417,0.0003794018,0.02603934,0.00280468,0.008376107,0.004616182,0.003116831,0.001251962,0.0006581988,1.491563E-06,9.80238E-05,6.447874E-05,0.0001713778,0.001633923,0.001724329,1.399649E-09,0.0002414294,0.0001015097,0.0004847808,0.001549935,9.270416E-10,1.332077E-05,0.003340736,0.001162801,0.0004076475,0.002676892,0.005954028,0.01745126,0.000614074,0.002139193,0.0004469418,0.006356863,0.0134268,0.002609121,0.01044378,0.0003115401,0.001072846,0.009399957,0.000111719,0.0004421487,0.0007114043,2.992319E-05,0.00675426,0.008083845,0.001557444,0.0004496768,3.884434E-07,0.02017983,0.00241442,0.0004931555,0.01025444,0.116402,0.1059733,0.08728313,0.02921814,0.03199434,0.002394806
245,0.0003194553,0.0005738477,5.388428E-05,0.0005778877,1.484327E-05,0.0002909578,8.419322E-05,0.009211131,0.0003852429,0.02620801,0.00283578,0.008401943,0.004722271,0.003123241,0.001262788,0.0004448594,1.53499E-06,0.000105851,6.413316E-05,0.0001705559,0.001625238,0.001733281,1.390141E-09,0.0002386778,0.0001004329,0.0004826253,0.001550505,1.243704E-09,1.445201E-05,0.00336432,0.001173961,0.000403651,0.002634344,0.006167643,0.0177897,0.0006208894,0.002134632,0.0004481887,0.006600906,0.0135441,0.002685711,0.0105363,0.0003077445,0.001081423,0.009434738,0.0001085102,0.0004423343,0.0007349626,2.550703E-05,0.00479988,0.008272499,0.0009485109,0.0002206384,4.11209E-07,0.02065014,0.002425736,0.0004754214,0.009697559,0.1119638,0.1042407,0.08496267,0.02948332,0.03141752,0.002343648
246,0.0003198913,0.0005714374,5.483801E-05,0.000578317,1.484947E-05,0.000291621,8.398134E-05,0.009234912,0.0003905238,0.02637938,0.002868199,0.008419958,0.004869457,0.003132935,0.001275836,0.0004023313,1.538419E-06,0.0001096901,6.403103E-05,0.0001720013,0.001621014,0.001747942,1.423092E-09,0.0002379619,9.979119E-05,0.0004809739,0.001571121,1.418266E-09,1.504791E-05,0.003387191,0.001185427,0.000403902,0.002633529,0.006211952,0.01789068,0.0006264627,0.002128349,0.0004538329,0.006853011,0.01363635,0.002705285,0.01054532,0.0003041467,0.001088548,0.009503486,0.0001077654,0.0004423128,0.000756412,2.124701E-05,0.005935326,0.01259465,0.00113796,0.0002291557,4.287826E-07,0.02099465,0.002428478,0.0004626544,0.009838054,0.1087428,0.1033312,0.08292148,0.02920321,0.03098158,0.002347895
247,0.000320603,0.0005695701,5.588045E-05,0.0005788694,1.485845E-05,0.0002942764,8.385306E-05,0.009277894,0.0003959201,0.02658295,0.002901414,0.008437964,0.004856268,0.003177559,0.001291128,0.0004212321,1.436326E-06,9.817293E-05,6.441495E-05,0.0001760544,0.001631667,0.00176588,1.474473E-09,0.0002376843,9.935183E-05,0.0004803682,0.001596725,1.340811E-09,1.474946E-05,0.003407122,0.001199852,0.0004079241,0.002667096,0.005986211,0.01730347,0.0006193509,0.002133297,0.0004613583,0.006858581,0.01351366,0.002627766,0.01038687,0.0003012763,0.001095207,0.009597517,0.0001090887,0.0004444172,0.0007288011,1.852534E-05,0.006062649,0.01637904,0.001327263,0.000242913,4.076587E-07,0.02032409,0.002419412,0.0004595176,0.01047634,0.1074264,0.1018075,0.08187179,0.02798407,0.0307726,0.002410957
248,0.0003201959,0.0005671278,5.672851E-05,0.0005795935,1.48691E-05,0.0002958162,8.379952E-05,0.009337769,0.000398752,0.02686178,0.002919579,0.00845993,0.004421226,0.003237326,0.001297708,0.0004150148,1.034694E-06,9.026712E-05,6.553125E-05,0.0001798181,0.001640194,0.001775888,1.497598E-09,0.0002351784,9.900225E-05,0.0004803575,0.001621311,1.239326E-09,1.446169E-05,0.003416955,0.001216279,0.0004133852,0.002711256,0.005667316,0.01648023,0.0006086159,0.002147128,0.0004659439,0.006568766,0.0133396,0.002511589,0.01020395,0.0002989408,0.001099771,0.009664334,0.0001113337,0.0004429509,0.0006596147,1.757377E-05,0.005164046,0.01779643,0.0014763,0.0002464424,3.729848E-07,0.01928623,0.002358813,0.0004629713,0.01125957,0.1065562,0.100259,0.08083227,0.02656151,0.03067904,0.002511127
249,0.0003197561,0.000563877,5.740884E-05,0.0005804453,1.488269E-05,0.0002963638,8.378541E-05,0.00940774,0.0003978953,0.02717628,0.002933982,0.008457845,0.004092097,0.003290984,0.001302356,0.0003939789,7.067187E-07,5.000841E-05,6.70826E-05,0.000183797,0.001645136,0.00177653,1.51327E-09,0.0002324294,9.842069E-05,0.0004809805,0.001637665,1.075482E-09,1.363834E-05,0.003399943,0.001233951,0.0004197794,0.002758426,0.005328241,0.01552207,0.0005982456,0.00216628,0.0004684283,0.006190674,0.01305906,0.002380798,0.009919158,0.0002969106,0.001102222,0.009719365,0.000114111,0.0004389006,0.0005988897,1.804066E-05,0.003890899,0.01483643,0.001282762,0.0001974709,3.326038E-07,0.01811671,0.002278042,0.00047226,0.01216478,0.1056917,0.09678151,0.07978417,0.02512542,0.03018713,0.002613974
250,0.0003189695,0.0005581813,5.77201E-05,0.0005812214,1.489776E-05,0.0002953062,8.372995E-05,0.009463399,0.0003998311,0.02738424,0.002952223,0.008442966,0.003838891,0.003320978,0.001310092,0.0003766369,6.561486E-07,3.337577E-05,6.633714E-05,0.000188646,0.001645788,0.001769473,1.527832E-09,0.0002328955,9.731459E-05,0.0004827165,0.001642527,8.433592E-10,1.225389E-05,0.003337723,0.001250848,0.0004266227,0.002806198,0.005003836,0.01458635,0.0005878715,0.002177175,0.0004717665,0.005811083,0.01262514,0.002264254,0.00956242,0.0002949801,0.001105566,0.009825444,0.000116895,0.0004374871,0.0005449173,1.888843E-05,0.003089925,0.01210013,0.00111251,0.0001592481,2.923439E-07,0.01702461,0.002207608,0.000481801,0.01326451,0.1066688,0.09070262,0.08005688,0.02359222,0.02953077,0.002687189
251,0.0003183001,0.0005533394,5.826746E-05,0.0005817626,1.491311E-05,0.0002956538,8.355439E-05,0.009504816,0.0004060291,0.02754363,0.002978631,0.008450422,0.00390319,0.003303335,0.001319895,0.0003572856,7.45342E-07,4.194936E-05,6.464353E-05,0.0001886735,0.00164184,0.001784223,1.521291E-09,0.0002340472,9.65867E-05,0.0004839942,0.001658699,1.14714E-09,1.198541E-05,0.003340295,0.001259312,0.0004328185,0.002843043,0.005047023,0.01454692,0.0005851191,0.002144773,0.0004775024,0.00585593,0.01255842,0.002269829,0.009469314,0.000292035,0.001111214,0.009929168,0.0001188398,0.0004381497,0.0005418395,1.844028E-05,0.003153247,0.01276615,0.001157728,0.0001584604,2.913795E-07,0.01723758,0.002183925,0.0004784604,0.01415136,0.1077126,0.08889725,0.07965869,0.02383812,0.02967142,0.00270376
252,0.0001848475,0.0004846999,7.247325E-05,0.0005821829,1.545198E-05,0.0002517674,8.327493E-05,0.009529959,0.0004138731,0.02768478,0.003008754,0.0084691,0.00406098,0.002906204,0.001455689,0.0003421053,6.874984E-07,7.384258E-05,6.351437E-05,0.0001854448,0.001835218,0.001496407,1.517287E-09,0.000169064,8.749132E-05,0.0004854054,0.001677424,1.337657E-09,1.887866E-05,0.003506075,0.001848662,0.0003822663,0.002870031,0.005213343,0.01482927,0.0005895857,0.002117475,0.0004832748,0.00606679,0.01265582,0.002318749,0.009516334,0.0002917708,0.001264199,0.01001384,0.0001200727,0.0004386629,0.0005663098,1.652961E-05,0.003252234,0.01497124,0.001327755,0.0001711612,3.056807E-07,0.017826,0.002180945,0.0004713876,0.01872519,0.09799051,0.07386646,0.06228568,0.02458912,0.02997026,0.002648293
253,0.0001855726,0.0004841436,7.399216E-05,0.0005826715,1.546509E-05,0.0002568182,8.301727E-05,0.009545757,0.0004217265,0.02782451,0.003041208,0.00849168,0.004292709,0.002903983,0.001444374,0.0003396021,6.109039E-07,8.207824E-05,6.359698E-05,0.0001768763,0.001811792,0.001491616,1.495806E-09,0.0001699697,8.679831E-05,0.0004842347,0.001643446,1.166639E-09,1.901831E-05,0.003501516,0.001825928,0.0003841099,0.002831256,0.005402681,0.01515358,0.0005964868,0.002101559,0.0004798695,0.006224337,0.01268695,0.002389332,0.009649805,0.0002888044,0.001266314,0.009843927,0.0001181112,0.0004365023,0.0006047066,1.37603E-05,0.002792317,0.01454253,0.001294121,0.0001667802,3.251615E-07,0.01809695,0.002193466,0.0004699913,0.01705695,0.09764713,0.07546002,0.06095648,0.02558109,0.03002939,0.002562173
254,0.0001843564,0.0004890319,7.608035E-05,0.0005835002,1.547711E-05,0.0002614596,8.296229E-05,0.009571205,0.0004290554,0.02804486,0.003081379,0.008515352,0.004588616,0.00292219,0.001408946,0.0003840289,5.443619E-07,8.276435E-05,6.446557E-05,0.0001632078,0.001759315,0.001450701,1.412353E-09,0.000168555,8.494416E-05,0.0004817699,0.001577657,8.532645E-10,1.746854E-05,0.003445192,0.001780735,0.0003767603,0.002733496,0.005433583,0.01519894,0.0006038407,0.002102403,0.0004688617,0.006189744,0.0124893,0.002468534,0.009744203,0.0002861828,0.001267805,0.009465706,0.0001131617,0.0004278917,0.0006383176,1.072943E-05,0.002266787,0.01348053,0.001339537,0.0001713515,3.311917E-07,0.0178293,0.002215827,0.000475177,0.01454194,0.09492881,0.07616617,0.05821867,0.0266588,0.02913411,0.002476017
255,0.0001835175,0.000492299,7.703144E-05,0.0005843486,1.548826E-05,0.0002661716,8.292306E-05,0.009594066,0.0004358976,0.02824034,0.003119521,0.008539204,0.004820829,0.002940779,0.001383409,0.0004441329,4.911487E-07,8.739853E-05,6.425609E-05,0.0001491177,0.001707978,0.001410082,1.337141E-09,0.0001661878,8.309251E-05,0.0004792747,0.001512808,6.74107E-10,1.636292E-05,0.00340855,0.001730318,0.000367348,0.002627461,0.005588609,0.01547353,0.0006111031,0.00210309,0.0004556089,0.006128709,0.01232146,0.002543166,0.009881939,0.0002835655,0.001267757,0.009128264,0.000107795,0.0004209029,0.0006775463,6.822034E-06,0.0009669121,0.00641409,0.00075517,0.0001108148,3.464446E-07,0.01788956,0.002234627,0.0004731948,0.01207137,0.0935554,0.0767874,0.05662385,0.02734501,0.02836392,0.002391349
256,0.0001830314,0.0004945947,7.762681E-05,0.0005850439,1.549892E-05,0.00026512,8.279333E-05,0.009615281,0.0004427489,0.02843508,0.003154906,0.008565597,0.004827363,0.002966862,0.001369062,0.0004085657,4.856797E-07,8.755669E-05,6.363642E-05,0.0001459992,0.00167683,0.001394283,1.298274E-09,0.0001641064,8.205828E-05,0.0004772079,0.001472844,7.446456E-10,1.673708E-05,0.003410591,0.001691185,0.0003604919,0.002542658,0.005746081,0.01577081,0.0006184626,0.002102694,0.0004434393,0.006131298,0.01235926,0.002593691,0.01002567,0.0002811213,0.001266292,0.008914377,0.0001031056,0.0004175429,0.0007060338,5.443904E-06,0.0008251475,0.006459383,0.0008763914,9.79251E-05,3.658947E-07,0.01816395,0.002258779,0.0004630394,0.01032174,0.09209634,0.07668541,0.05633084,0.02763887,0.02787997,0.00233126
257,0.0001840561,0.0004965161,7.845496E-05,0.0005855171,1.550944E-05,0.0002628483,8.255635E-05,0.009637209,0.0004490167,0.02863137,0.003192245,0.008588585,0.004857432,0.002986823,0.001369462,0.0003567144,4.310432E-07,8.801077E-05,6.371237E-05,0.0001451299,0.001657913,0.001404345,1.300386E-09,0.0001624444,8.168776E-05,0.000475505,0.001461116,1.040562E-09,1.822908E-05,0.003423149,0.001658028,0.0003564958,0.00248777,0.005863091,0.01606077,0.0006255308,0.00209744,0.0004421906,0.006325682,0.01247187,0.002625822,0.01013832,0.0002787769,0.001264368,0.008870635,9.948402E-05,0.0004164912,0.0007303025,5.605777E-06,0.0008909641,0.00762566,0.001150422,0.0001009231,3.862379E-07,0.01854186,0.002285563,0.0004512981,0.0095744,0.09108977,0.07661477,0.05608134,0.02794527,0.02744875,0.002326284
258,0.000185602,0.0004974235,7.897645E-05,0.0005858679,1.551992E-05,0.0002624888,8.226815E-05,0.009660784,0.0004554463,0.02881134,0.003221587,0.008611727,0.004937745,0.002992411,0.001375799,0.0002976772,4.276525E-07,0.0001005914,6.371212E-05,0.0001484931,0.00164737,0.001430504,1.370873E-09,0.0001630135,8.171413E-05,0.0004741275,0.001472985,1.318638E-09,1.97492E-05,0.003440429,0.001627954,0.0003558408,0.002476781,0.005932107,0.01630859,0.0006313951,0.002084374,0.0004469157,0.00657009,0.01260743,0.002645713,0.01023224,0.0002762205,0.001262901,0.008902356,9.86478E-05,0.0004165576,0.0007521905,7.844635E-06,0.001192278,0.009367645,0.001705203,0.0001317325,4.080846E-07,0.01900933,0.002315623,0.0004401169,0.009627781,0.09111164,0.07731882,0.05574698,0.02829251,0.02737069,0.002383346
259,0.0001862161,0.0004977965,7.933337E-05,0.0005863191,1.553327E-05,0.0002626519,8.207548E-05,0.009708848,0.0004619322,0.02905068,0.003243821,0.008640695,0.004988396,0.00302579,0.00138052,0.0002869516,4.653364E-07,0.0001261883,6.343142E-05,0.0001548295,0.00165133,0.00146381,1.44747E-09,0.0001638116,8.19534E-05,0.0004734494,0.001495726,1.386214E-09,2.045809E-05,0.003466439,0.001605844,0.0003578222,0.002496319,0.005746295,0.01606067,0.0006273471,0.002078486,0.00045404,0.006636954,0.01263515,0.002587216,0.01022699,0.0002741446,0.001262795,0.00898852,9.974928E-05,0.0004201889,0.0007312744,1.248477E-05,0.001359863,0.009617168,0.002074596,0.0001466185,3.949756E-07,0.0187003,0.002328658,0.0004359795,0.01024295,0.09286095,0.07930531,0.05602099,0.02763607,0.02786332,0.002504804
