TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
18,0.01948315,0.0324314,0.02634283,0.01243468,0.01292543,0.04668271,0.006140329,0.00194796,0.03178224,0.02146469,0.01636177,0.001498636,0.01784296,0.0032633,0.06748824,0.001379686,0.01895279,0.0152285,0.02017542,0.006539623,3.126833E-05,0.04013951,9.785462E-06,0.001981752,0.0322702,0.0007657116,0.004862874,0.0004398439,0.00325266,3.15383E-05,0.01026331,3.930464E-05,0.003767806,0.007935253,0.000220645,0.002693388,0.007881748,0.06477778,0.003789056,0.00701859,0.0262336,0.03890892,0.06353772,0.02116088,0.01903901,0.08629777,0.3915251,0.02531554,0.3968887,0.003842547,0.02966088,0.1090965,0.03822295,0.1444719,0.0251516,0.1103712,0.4797427,0.01199095,0.05494416,0.02221925,0.003010014,0.001188621,0.1705174,0.1053844,0.1539779,1.882662,0.04134435,0.0403989,0.3117295,0.1403517,8.770797,9.974752,19.14592,16.51156,33.07219,11.31936,26.64494,58.20897
19,0.01948698,0.03250048,0.02635979,0.01243376,0.01293307,0.04662637,0.006123174,0.001925215,0.03177484,0.02144974,0.0163178,0.00150082,0.01796131,0.003308984,0.06831804,0.001379073,0.01897019,0.01464984,0.02031253,0.006566377,2.517422E-05,0.04008171,7.198521E-06,0.001852866,0.03227451,0.0007803348,0.004907425,0.0004426272,0.003283824,3.211313E-05,0.01014358,3.700709E-05,0.003767371,0.00799849,0.0002106065,0.002670742,0.007901226,0.06480505,0.003812198,0.007103784,0.0251427,0.03784857,0.06327121,0.02122107,0.01915327,0.08384322,0.3896616,0.02443367,0.3926245,0.003819295,0.0292823,0.1096117,0.03915368,0.1442468,0.02520179,0.111234,0.4613083,0.01136179,0.05153064,0.02261003,0.003004474,0.001152245,0.1558294,0.1011229,0.1512475,1.912864,0.04459892,0.04076397,0.3077676,0.1415398,8.576775,10.01163,19.55271,16.73597,33.22967,12.15528,26.73979,59.07772
20,0.01949391,0.03258101,0.02638045,0.01243441,0.01294271,0.04657584,0.00609899,0.001900708,0.03177563,0.02143681,0.01623643,0.001503936,0.01808764,0.00335499,0.06918819,0.001376653,0.01895999,0.01401783,0.02044256,0.006588778,1.894306E-05,0.03974416,5.140238E-06,0.001733884,0.03222554,0.0007890601,0.004940476,0.0004400273,0.003294982,3.250885E-05,0.01000904,3.472456E-05,0.003766971,0.008037909,0.0001888449,0.002548565,0.007872547,0.06482698,0.003842714,0.007200213,0.0240122,0.03652819,0.06302597,0.02124159,0.0191771,0.08077331,0.3855743,0.02349193,0.3867149,0.003796779,0.02889426,0.1101477,0.04027117,0.1430553,0.02526467,0.1123327,0.4418399,0.01083568,0.04516357,0.02175948,0.002940109,0.001102098,0.1404025,0.09641065,0.14678,1.960819,0.04853363,0.04094762,0.2970346,0.1429006,8.29956,9.936853,19.924,17.05884,33.37014,12.75603,26.78736,59.67507
21,0.01949896,0.03265664,0.02640272,0.0124356,0.01295141,0.04657506,0.00608248,0.0018801,0.03177021,0.02142567,0.01622193,0.001506111,0.01821586,0.003402038,0.07005557,0.00137736,0.01897327,0.01339564,0.02055285,0.006634152,1.438722E-05,0.03930058,4.210781E-06,0.001708529,0.0320923,0.0007902291,0.004959071,0.0004359242,0.003283292,3.273392E-05,0.009946279,3.228765E-05,0.003764031,0.008052572,0.0001525819,0.002298398,0.007713933,0.06482133,0.003879373,0.007308632,0.02289681,0.03507122,0.06267673,0.02114778,0.01932717,0.07770792,0.3784038,0.02257401,0.3786263,0.003773604,0.02853498,0.1115053,0.04147648,0.143526,0.02531527,0.1132829,0.4221859,0.01032777,0.03832285,0.02015031,0.002803136,0.001046772,0.125616,0.09175111,0.1439367,2.016508,0.05326562,0.0416204,0.2768845,0.1454836,7.916934,9.740551,20.19446,17.41682,33.5676,12.94075,26.92762,60.09993
22,0.01949843,0.03272638,0.0264264,0.01243146,0.01295666,0.04656252,0.006074267,0.001863154,0.03175395,0.02141589,0.01624667,0.001506691,0.01833706,0.003448827,0.07089801,0.001380632,0.01901562,0.01328518,0.02062746,0.006687017,1.100999E-05,0.03840295,4.087964E-06,0.001686962,0.03204555,0.0007984455,0.004965411,0.0004367928,0.003299047,3.258308E-05,0.009895826,3.045013E-05,0.003756097,0.008104882,0.0001574636,0.002047136,0.007616957,0.06480819,0.003916679,0.00741363,0.02275583,0.03474868,0.06223156,0.02096353,0.01958918,0.07810335,0.3746633,0.02236029,0.3733674,0.003749117,0.02822798,0.1130378,0.04258606,0.1451992,0.0253507,0.1139782,0.4135535,0.009434321,0.03750413,0.02067113,0.002942055,0.001054746,0.1240329,0.09211837,0.144297,2.03501,0.05807994,0.04238971,0.2743543,0.1475308,7.781722,9.764293,20.27884,17.56794,33.47413,12.57729,26.81021,60.33615
23,0.01949536,0.03279417,0.02645159,0.01242434,0.01295939,0.04652907,0.006068688,0.001847734,0.03172931,0.02140394,0.016274,0.001504889,0.01842901,0.003494398,0.07168116,0.001384127,0.01906667,0.01347027,0.02067167,0.006736987,8.638723E-06,0.03773012,3.683007E-06,0.001649607,0.03205286,0.0008034615,0.00496371,0.0004344375,0.003319871,3.260746E-05,0.00985576,2.915145E-05,0.003743947,0.008170111,0.0002014916,0.002219623,0.007636802,0.06483275,0.003950835,0.007494446,0.02321404,0.03517565,0.06232854,0.0209071,0.01982451,0.08045783,0.3779511,0.02260729,0.3746228,0.003725718,0.02794137,0.1142744,0.04334699,0.1466462,0.02537408,0.113796,0.4201862,0.008572487,0.03672445,0.02146647,0.003208113,0.001072423,0.1304571,0.09454602,0.1456332,2.019836,0.06146252,0.04272218,0.2823816,0.1482879,7.933325,9.873813,20.1902,17.5528,33.11724,11.71605,26.45322,60.06403
24,0.01949677,0.03286298,0.02647709,0.01241712,0.01296152,0.04641575,0.006063338,0.001836177,0.03170569,0.02139052,0.01624545,0.001502681,0.01850868,0.003539556,0.07243762,0.001387783,0.01911959,0.01373282,0.0204742,0.006706352,6.688156E-06,0.03678566,3.590841E-06,0.001567824,0.03208575,0.0008000027,0.004923071,0.0004291243,0.003321506,3.261464E-05,0.009541394,2.861779E-05,0.003733857,0.008167495,0.0002062642,0.002380539,0.007698631,0.06462983,0.003967252,0.007489291,0.02388732,0.0358779,0.06273865,0.02091381,0.01981836,0.08245713,0.3815681,0.02302767,0.3793622,0.003698174,0.02762351,0.114212,0.04332935,0.1474774,0.02539184,0.1131111,0.4315674,0.007837449,0.03382589,0.02157326,0.003503215,0.001084616,0.1391614,0.09703805,0.1471724,1.998918,0.06050896,0.0429385,0.2924578,0.1478775,8.162851,9.989202,19.99876,17.44782,32.41573,10.56139,25.79187,59.2113
25,0.01950977,0.03294218,0.02650191,0.01241097,0.01296412,0.04613687,0.006057692,0.001824858,0.03169205,0.02137577,0.01611048,0.001502009,0.01859186,0.00358507,0.07319629,0.001391411,0.01917093,0.01393187,0.02021113,0.006605017,4.440438E-06,0.03593597,3.529251E-06,0.001570031,0.03211241,0.000774504,0.004862177,0.0004159915,0.003264153,3.237652E-05,0.009350986,2.779742E-05,0.003728894,0.00807344,0.0001770801,0.002371412,0.007732337,0.06427336,0.003942951,0.007382691,0.02458328,0.03661876,0.06327645,0.02094329,0.01957043,0.08284835,0.382683,0.02351053,0.3853388,0.003669094,0.02731072,0.1124006,0.04239229,0.1469376,0.02540748,0.1122719,0.4419878,0.007115175,0.0271564,0.01964126,0.003577644,0.001035072,0.1457298,0.09825692,0.1487234,1.987557,0.0553283,0.04263901,0.2988083,0.1457919,8.403712,10.02502,19.71935,17.30146,31.7967,9.650292,25.21301,57.69318
26,0.0195259,0.03302634,0.02652539,0.01240463,0.01296722,0.04580228,0.006052158,0.001813693,0.03168438,0.02135995,0.01592731,0.001502457,0.01867957,0.003631128,0.07396406,0.001394879,0.01922057,0.01412438,0.01994187,0.006484395,3.175868E-06,0.03478488,3.713375E-06,0.001552315,0.03214057,0.0007446206,0.004790165,0.0004024496,0.003184853,3.135576E-05,0.009121275,2.676324E-05,0.003726891,0.007937199,0.0001459405,0.002310559,0.007753582,0.06379761,0.003886305,0.007221095,0.0252775,0.03735531,0.06385442,0.0209793,0.0192129,0.08220611,0.3826286,0.02398018,0.3918906,0.003639895,0.02700573,0.109892,0.04096809,0.1458189,0.02542249,0.1113979,0.4521901,0.006373134,0.02191235,0.01750617,0.003624563,0.0009861087,0.1523541,0.09941749,0.1502822,1.976253,0.04833519,0.04222707,0.3033945,0.1433885,8.60163,10.00235,19.37992,17.08463,31.45414,9.149162,24.88482,56.20642
27,0.01953201,0.03309879,0.02654361,0.01239661,0.01297049,0.04559221,0.006046321,0.001803212,0.03167143,0.02134343,0.01581338,0.001502195,0.01876144,0.003677667,0.0747348,0.001398123,0.01926935,0.01439346,0.01968439,0.006405487,3.907739E-06,0.03335854,3.944579E-06,0.001492328,0.03218842,0.0007323602,0.004735377,0.0003999481,0.003139378,3.051174E-05,0.00893334,2.602869E-05,0.003725852,0.007822094,0.0001408487,0.002350898,0.007805808,0.06334516,0.003825103,0.007058994,0.02583797,0.03797792,0.06441458,0.02104156,0.01885744,0.08208434,0.385599,0.02436666,0.3975229,0.003611811,0.02670115,0.1085327,0.03946382,0.1456971,0.02543729,0.1105293,0.4661007,0.005619246,0.02034359,0.01682262,0.003917194,0.001004189,0.161141,0.1013202,0.151844,1.949681,0.04216016,0.04176566,0.3059699,0.142525,8.721302,9.977184,19.03006,16.79027,31.68952,9.197291,25.21634,55.2473
28,0.01953161,0.03316043,0.02656003,0.01238728,0.01297397,0.04546281,0.006039215,0.001792543,0.03165124,0.02132645,0.01577887,0.001500967,0.01883554,0.003724756,0.07550427,0.001401276,0.0193171,0.01467608,0.01944097,0.006356291,5.268347E-06,0.03165751,4.218018E-06,0.00143194,0.0322342,0.0007400137,0.004706928,0.0004060115,0.003159947,3.038649E-05,0.008775921,2.599348E-05,0.003724792,0.007795984,0.0001814817,0.002539798,0.007874857,0.06298003,0.003783261,0.006963054,0.02625008,0.03850998,0.06493906,0.0211102,0.01878434,0.08408981,0.3898739,0.02466352,0.4010718,0.003584909,0.02639864,0.1084886,0.03836528,0.1460586,0.02545285,0.1097144,0.4807089,0.005144711,0.02108017,0.01752649,0.004329724,0.00103206,0.1701309,0.1034403,0.1532744,1.914623,0.03941087,0.04122909,0.3075946,0.1418917,8.818431,9.943267,18.82552,16.54273,32.33872,9.735737,25.94974,55.55706
29,0.01952978,0.03321747,0.02657562,0.01237739,0.01297791,0.04535083,0.006030405,0.00178114,0.03162822,0.02130937,0.01577084,0.001499842,0.01891399,0.003773104,0.07629471,0.001403824,0.01936306,0.01494121,0.01921447,0.00631395,6.778303E-06,0.03264707,4.637586E-06,0.001377042,0.03227728,0.0007534707,0.004690688,0.000412299,0.003191081,3.080742E-05,0.00862669,2.621728E-05,0.003723202,0.007834983,0.0002132927,0.002684272,0.007944416,0.06268322,0.003769778,0.006951016,0.02635545,0.03883864,0.06528632,0.02117915,0.01892485,0.08665939,0.3936068,0.024707,0.4024297,0.003559695,0.02610584,0.1087762,0.03815174,0.1462894,0.02547205,0.1092637,0.4933723,0.004860894,0.02431023,0.01913748,0.004946312,0.001082532,0.1782515,0.1055728,0.1545241,1.885063,0.03957707,0.04096095,0.3109567,0.1412677,8.885869,9.923926,18.86252,16.43412,32.82719,10.48179,26.40731,56.92958
30,0.01953152,0.03327538,0.02659064,0.0123743,0.01298376,0.0452926,0.006020545,0.001769444,0.03161508,0.02129491,0.01578746,0.001501056,0.01902777,0.003824024,0.07716717,0.001406474,0.01940596,0.01466594,0.01904097,0.006285783,8.269893E-06,0.03312121,4.490314E-06,0.001260468,0.03231958,0.0007721346,0.004710938,0.000420604,0.003236468,3.160477E-05,0.008502589,2.64563E-05,0.003722956,0.007905257,0.0002189778,0.002741867,0.008039448,0.06244843,0.003780324,0.007006112,0.02556207,0.03827493,0.06510259,0.02125927,0.0191339,0.08640789,0.393977,0.02410628,0.4001945,0.003536369,0.02583241,0.1093133,0.0386943,0.1471499,0.02550261,0.1096923,0.4826937,0.004821586,0.02603452,0.02013228,0.005474552,0.001119245,0.1694683,0.1031719,0.1550252,1.892036,0.04176825,0.04134586,0.3122625,0.1420383,8.793591,9.979705,19.17416,16.51894,33.07537,11.30875,26.63667,58.19867
31,0.01953663,0.03334232,0.02660583,0.01237425,0.01299189,0.0452565,0.006003707,0.001755684,0.03161154,0.02128197,0.01577391,0.001503737,0.0191569,0.003877672,0.07810099,0.00140688,0.01942177,0.01411332,0.01888761,0.00626109,8.677235E-06,0.03286565,3.441193E-06,0.00116852,0.03233204,0.0007870184,0.004727362,0.0004238151,0.003267134,3.221509E-05,0.008354375,2.652551E-05,0.003723454,0.007970988,0.0002087822,0.002720868,0.008107568,0.06223527,0.003804071,0.007093384,0.02449922,0.03724153,0.06483767,0.02132663,0.0192578,0.08399133,0.392096,0.02326614,0.3959202,0.00351407,0.02555883,0.1098491,0.03963654,0.147033,0.02554901,0.1105542,0.4646145,0.004879139,0.02300586,0.01857435,0.00541826,0.001083037,0.1549178,0.09900432,0.1526864,1.922252,0.04501735,0.04186657,0.3081069,0.143414,8.598577,10.01672,19.57693,16.74189,33.23273,12.14464,26.733,59.06388
32,0.01954486,0.0334211,0.02662135,0.01237585,0.01300201,0.04522708,0.005979861,0.00173995,0.03161608,0.0212711,0.01572276,0.001507382,0.01929396,0.00393174,0.07908224,0.001405383,0.0194094,0.0135064,0.01873356,0.00623448,9.542744E-06,0.03260891,2.880636E-06,0.00107313,0.03229238,0.0007958662,0.004733318,0.0004219721,0.0032773,3.263755E-05,0.008198318,2.634112E-05,0.00372402,0.008012646,0.0001872626,0.00259885,0.008125557,0.062023,0.003835175,0.007191705,0.02339581,0.03594827,0.06459703,0.02135416,0.01928824,0.08094089,0.3879652,0.0223666,0.389924,0.003492435,0.02527042,0.1103977,0.04075818,0.1458638,0.02560844,0.1116532,0.4453198,0.005009885,0.02024319,0.01675147,0.005211894,0.001019253,0.1395808,0.0943834,0.1484828,1.96984,0.04893572,0.04217376,0.2971866,0.1449391,8.320196,9.941704,19.94357,17.0634,33.3727,12.74529,26.78124,59.66231
33,0.01955125,0.03349505,0.02664062,0.01237802,0.01301117,0.04524717,0.005963689,0.001727746,0.03161497,0.021262,0.01573699,0.001510158,0.0194292,0.003986996,0.0800532,0.001407151,0.01942104,0.01290797,0.01856837,0.006232882,1.505994E-05,0.03260371,5.402003E-06,0.00106251,0.03217012,0.0007969502,0.004725732,0.0004185943,0.003263464,3.287572E-05,0.00810717,2.575657E-05,0.003722047,0.008028973,0.0001515215,0.002346547,0.008009114,0.06178761,0.003872378,0.007301789,0.02230636,0.03451725,0.06424975,0.02126673,0.01944217,0.07787838,0.3807096,0.02149027,0.3815941,0.003470089,0.02500409,0.1117631,0.041961,0.1462808,0.02565346,0.1126032,0.4256613,0.005128348,0.0238133,0.01843114,0.005743369,0.001087269,0.1248381,0.08980975,0.1457413,2.024724,0.05364246,0.04295621,0.2768534,0.1476716,7.936428,9.744238,20.19802,17.42001,33.56818,12.92985,26.91903,60.08938
34,0.01955212,0.03356286,0.02666201,0.01237492,0.01301544,0.04525562,0.005955788,0.00171882,0.03160517,0.02125427,0.01578876,0.0015114,0.01955205,0.004041824,0.08098602,0.001411616,0.01946251,0.01281004,0.01837583,0.006239819,2.193909E-05,0.03223993,9.215801E-06,0.001311521,0.03213641,0.0008052659,0.004707262,0.0004196571,0.00327733,3.271992E-05,0.008030856,2.551822E-05,0.003715059,0.008082726,0.0001569199,0.002092687,0.007951911,0.0615491,0.003910176,0.007408156,0.02217755,0.03420716,0.06380054,0.02108782,0.01970621,0.07825459,0.3768501,0.02130053,0.3758239,0.003446338,0.02477977,0.1132958,0.04305376,0.1478043,0.02568407,0.113298,0.4167157,0.00483655,0.03168106,0.02329231,0.007063393,0.001237659,0.1231891,0.09019594,0.1460815,2.041932,0.05841073,0.04381386,0.274127,0.1498359,7.800414,9.766193,20.26122,17.56952,33.47246,12.56637,26.80029,60.32188
35,0.0195504,0.03362858,0.02668507,0.01236875,0.01301748,0.04524305,0.005950509,0.00171109,0.03158536,0.02124423,0.01584196,0.001510283,0.01963881,0.004095114,0.08184287,0.001416369,0.01951297,0.01299894,0.01816126,0.006244889,2.836447E-05,0.03261441,1.216444E-05,0.001498032,0.03215821,0.0008102295,0.004681702,0.0004174422,0.003296082,3.273532E-05,0.00796254,2.561734E-05,0.00370384,0.008149051,0.0002014352,0.00226615,0.008011995,0.0613514,0.003944683,0.007489849,0.0226385,0.03463687,0.06388556,0.02103584,0.01994025,0.08058073,0.3800055,0.02155707,0.3764274,0.003423603,0.02456747,0.1145227,0.04377778,0.1489988,0.02570293,0.1131159,0.4229366,0.004182473,0.0379216,0.02826969,0.008649189,0.001446139,0.1294838,0.09260748,0.1472106,2.024848,0.06172527,0.04419727,0.2819417,0.1506659,7.951582,9.873476,20.15325,17.55258,33.11383,11.70533,26.44448,60.04555
36,0.01955299,0.03369492,0.02670855,0.01236245,0.01301914,0.04516155,0.005944784,0.001690716,0.03156596,0.02123272,0.01583689,0.001508742,0.0197091,0.00414783,0.08266324,0.00142131,0.01956531,0.01326345,0.01805864,0.006233127,2.854804E-05,0.03222908,1.466435E-05,0.001723784,0.0322062,0.0008065282,0.004637402,0.0004124231,0.003289519,3.271843E-05,0.007924688,2.66016E-05,0.003694662,0.008147803,0.0002067335,0.002419607,0.007967374,0.0612805,0.00395578,0.007485638,0.02331073,0.03533904,0.0642825,0.02104602,0.01993123,0.08254768,0.3835034,0.02198151,0.3806516,0.003404279,0.02451119,0.1144474,0.04370796,0.1495665,0.02571609,0.1124233,0.4339026,0.003431258,0.03832445,0.03060759,0.009973231,0.001696426,0.1380485,0.09508279,0.1483748,2.002166,0.0607193,0.04431636,0.2914258,0.150307,8.180839,9.986666,19.95238,17.44625,32.41196,10.5511,25.78724,59.19135
37,0.01956692,0.0337716,0.02673131,0.0123571,0.01302114,0.04491911,0.005938557,0.00166551,0.03155803,0.02121988,0.01572501,0.001508649,0.01978303,0.004200923,0.0834847,0.001426223,0.01961611,0.01346657,0.01799894,0.006170422,2.259826E-05,0.03211183,1.505697E-05,0.001930537,0.03224624,0.0007806015,0.004573459,0.0004001834,0.003223699,3.244623E-05,0.007827277,2.72905E-05,0.00369059,0.008055026,0.0001780971,0.002403188,0.007891405,0.06116941,0.00392448,0.007379869,0.02400491,0.03607984,0.0648075,0.02107845,0.01967938,0.08290266,0.384519,0.0224664,0.3862102,0.003385748,0.02451067,0.1126209,0.04270594,0.1487928,0.02572712,0.111572,0.443983,0.003063072,0.03351612,0.02880608,0.01024659,0.001877867,0.1445152,0.09630249,0.1494901,1.98923,0.05548548,0.0438875,0.2971178,0.1482619,8.421585,10.0209,19.6735,17.29904,31.79356,9.640549,25.21384,57.67754
38,0.01958374,0.03385275,0.02675279,0.0123514,0.01302352,0.04462172,0.005932367,0.001639185,0.03155534,0.02120592,0.01556465,0.001509589,0.01986096,0.004254621,0.0843145,0.001430976,0.01966503,0.01366391,0.0179605,0.006092817,1.94074E-05,0.03158778,1.519472E-05,0.002076959,0.03228572,0.000750221,0.00449886,0.0003877569,0.003136571,3.138202E-05,0.007690998,2.769051E-05,0.003689434,0.007919861,0.0001472185,0.002335436,0.007808716,0.06096997,0.003860533,0.00721876,0.02469645,0.03681495,0.06537281,0.0211159,0.01931644,0.08221625,0.3843711,0.02293783,0.3923839,0.003367576,0.02452343,0.1100954,0.04120969,0.147445,0.02573714,0.1106852,0.4538364,0.003020889,0.03144786,0.02872931,0.01100646,0.002156481,0.1510377,0.09746508,0.1505149,1.976457,0.04843814,0.04335016,0.3010651,0.145885,8.619567,9.996966,19.33657,17.08212,31.45137,9.140045,24.88888,56.19929
39,0.01959032,0.03392171,0.02676929,0.01234396,0.01302595,0.04444719,0.005925851,0.001613451,0.03154799,0.02119117,0.01547226,0.001509786,0.01992681,0.004308843,0.08513867,0.001435499,0.01971293,0.0139341,0.01793491,0.006055673,2.18696E-05,0.03055741,1.407715E-05,0.002138465,0.03234361,0.0007374363,0.004441245,0.0003857969,0.003083969,3.048427E-05,0.007583749,2.832378E-05,0.003689164,0.007805731,0.0001421825,0.002369093,0.007762051,0.06079048,0.003792151,0.00705666,0.02525559,0.03743622,0.06591877,0.02117657,0.01895141,0.08203562,0.3872428,0.0233276,0.3976426,0.003350256,0.02452676,0.1087179,0.03963036,0.1470204,0.02574737,0.1098042,0.4671468,0.003131442,0.03301837,0.03395591,0.01306987,0.002627122,0.1596522,0.09935541,0.1512379,1.948341,0.04221631,0.04276492,0.3030426,0.1450347,8.739484,9.970058,18.98034,16.78796,31.6857,9.18862,25.21934,55.24764
40,0.01959019,0.03397923,0.02678408,0.01233507,0.01302841,0.04435123,0.005918069,0.001587871,0.03153469,0.02117595,0.01545737,0.001509003,0.01997668,0.004363671,0.08594887,0.001439909,0.01975965,0.01421598,0.01791638,0.006045824,2.16278E-05,0.03077313,1.234943E-05,0.002148695,0.03239841,0.0007444941,0.004409613,0.0003919302,0.003097307,3.02888E-05,0.00749919,2.964413E-05,0.003688755,0.007780117,0.0001827115,0.002549428,0.007736597,0.0606833,0.003743213,0.006960306,0.02566869,0.03796686,0.06642615,0.02124027,0.01886711,0.08396024,0.3914185,0.02362977,0.4009017,0.003333604,0.0245182,0.108652,0.03846561,0.1470112,0.02575867,0.1089814,0.4809241,0.003400638,0.03176847,0.03844294,0.01491005,0.003124014,0.1684295,0.10146,0.1515656,1.911732,0.03942215,0.04210958,0.3041258,0.1443972,8.836946,9.934646,18.77316,16.54092,32.33472,9.727264,25.9542,55.55661
41,0.01958858,0.03403157,0.02679802,0.01232549,0.01303123,0.0442713,0.005908539,0.001562035,0.03151929,0.02116056,0.01546763,0.001508291,0.02003109,0.004419975,0.08678214,0.001443668,0.01980434,0.01448016,0.01790621,0.006041026,1.863616E-05,0.03179768,1.054318E-05,0.002107287,0.03244932,0.0007572875,0.004389736,0.0003983349,0.003121296,3.061354E-05,0.007417508,3.122141E-05,0.003687652,0.007819157,0.0002143712,0.002684466,0.007715763,0.06063275,0.003722647,0.006947605,0.02578067,0.03829837,0.06675407,0.02130358,0.018996,0.08645099,0.3950655,0.02368674,0.4020911,0.003318214,0.02450576,0.1089189,0.03820457,0.1469046,0.02577369,0.10853,0.4927687,0.003767118,0.0292082,0.04246387,0.0166688,0.003639875,0.1763467,0.1035817,0.1517897,1.88095,0.03954534,0.0417481,0.3069915,0.1437694,8.904701,9.914296,18.81345,16.43308,32.82413,10.47345,26.4139,56.9299
42,0.01959029,0.03408421,0.02681431,0.01232252,0.01303672,0.04424329,0.005897952,0.001536431,0.03151203,0.02114787,0.01550167,0.001509877,0.02012721,0.004479348,0.08771411,0.001447445,0.0198456,0.01421757,0.01794152,0.006049168,1.493869E-05,0.03287969,8.627614E-06,0.001952285,0.03249817,0.0007752114,0.004405224,0.0004068952,0.003159735,3.128049E-05,0.007357598,3.280913E-05,0.003687717,0.007889316,0.0002197529,0.002733166,0.007722934,0.06063624,0.003726047,0.007001874,0.02500612,0.0377471,0.06655594,0.02137878,0.01919512,0.08613811,0.3953648,0.02311501,0.3998048,0.0033044,0.02450016,0.1094394,0.03872063,0.1475131,0.02579921,0.1089585,0.4814599,0.004092515,0.02507756,0.0431109,0.01733341,0.004019809,0.167557,0.1012304,0.1515495,1.886917,0.04170005,0.04207663,0.3078862,0.144567,8.812383,9.969616,19.13386,16.51883,33.07372,11.30051,26.64476,58.20199
